DOCUMENT_ID,DATE,YRMO,YEAR,MONTH,DAY,NAME,CORRECTED_ID,AFFILIATION,MILT,CABT,PMNT,INFORMAL,TRAININGSET_SELECTION,TRAININGSET_VALUE,TRAININGSET_ISSUE
d20011220_putin1.txt,20011220,200112,2001,12,20,Putin,,Political,0,1,0,0,0,NA,NA
d20011221_karaganov.txt,20011221,200112,2001,12,21,Karaganov,,Political,0,0,0,1,1,0,0
d20011221_putin.txt,20011221,200112,2001,12,21,Putin,,Political,0,1,0,0,1,1,1
d20011221_zyuganov.txt,20011221,200112,2001,12,21,Zyuganov,,Political,0,0,0,0,0,NA,NA
d20011222_zhukov.txt,20011222,200112,2001,12,22,Zhukov,,Military,1,1,0,1,0,NA,NA
d20011224_putin.txt,20011224,200112,2001,12,24,Putin,,Political,0,1,0,0,0,NA,NA
d20011225_ivashov.txt,20011225,200112,2001,12,25,Ivashov,,Military,1,0,0,1,0,NA,NA
d20011225_karaganov.txt,20011225,200112,2001,12,25,Karaganov,,Political,0,0,0,1,0,NA,NA
d20011225_putin.txt,20011225,200112,2001,12,25,Putin,,Political,0,1,0,0,0,NA,NA
d20011226_arbatov.txt,20011226,200112,2001,12,26,Arbatov,,Political,0,0,0,0,0,NA,NA
d20011226_putin.txt,20011226,200112,2001,12,26,Putin,,Political,0,1,0,0,0,NA,NA
d20011226_putin1.txt,20011226,200112,2001,12,26,Putin,,Political,0,1,0,0,0,NA,NA
d20011227_gulyayev.txt,20011227,200112,2001,12,27,Gulyayev,,Military,1,0,0,1,0,NA,NA
d20011227_putin.txt,20011227,200112,2001,12,27,Putin,,Political,0,1,0,0,0,NA,NA
d20011228_putin.txt,20011228,200112,2001,12,28,Putin,,Political,0,1,0,0,0,NA,NA
d20011229_ivanov.txt,20011229,200112,2001,12,29,Ivanov,,Political,0,1,0,0,0,NA,NA
d20011229_nikonov.txt,20011229,200112,2001,12,29,Nikonov,,Political,0,0,0,1,0,NA,NA
d20011229_putin.txt,20011229,200112,2001,12,29,Putin,,Political,0,1,0,0,0,NA,NA
d20011231_putin.txt,20011231,200112,2001,12,31,Putin,,Political,0,1,0,0,0,NA,NA
d29919420_poltavchenko.txt,20019420,200194,2002,NA,NA,Poltavchenko,d20019420_poltavchenko.txt,Political,0,1,0,0,0,NA,NA
d20019427_ivanov.txt,20019427,200194,2002,NA,NA,Ivanov,,Political,0,1,0,0,0,NA,NA
d20019518_ivanov.txt,20019518,200195,2002,NA,NA,Ivanov,,Political,0,1,0,0,0,NA,NA
d20020101_aleksandrov.txt,20020101,200201,2002,1,1,Aleksandrov,,Military,1,0,0,1,0,NA,NA
d20020101_bulgakov.txt,20020101,200201,2002,1,1,Bulgakov,,Military,1,0,0,0,0,NA,NA
d20020101_chubarev.txt,20020101,200201,2002,1,1,Chubarev,,Military,1,0,0,1,0,NA,NA
d20020101_kiselev.txt,20020101,200201,2002,1,1,Kiselev,,Military,1,0,0,1,0,NA,NA
d20020101_krasnov.txt,20020101,200201,2002,1,1,Krasnov,,Military,1,0,0,1,0,NA,NA
d20020101_kurochkin.txt,20020101,200201,2002,1,1,Kurochkin,,Military,1,0,0,1,0,NA,NA
d20020101_kuroyedov.txt,20020101,200201,2002,1,1,Kuroyedov,,Military,1,0,0,0,1,1,0
d20020101_lebedko.txt,20020101,200201,2002,1,1,Lebedko,,Military,1,0,0,1,0,NA,NA
d20020101_ostankov.txt,20020101,200201,2002,1,1,Ostankov,,Military,1,0,0,0,0,NA,NA
d20020101_shlykov.txt,20020101,200201,2002,1,1,Shlykov,,Military,1,0,0,1,0,NA,NA
d20020101_slipchenko.txt,20020101,200201,2002,1,1,Slipchenko,,Military,1,0,0,1,0,NA,NA
d20020101_tsymbal.txt,20020101,200201,2002,1,1,Tsymbal,,Military,1,0,0,1,0,NA,NA
d20020101_vorobyev.txt,20020101,200201,2002,1,1,Vorobyev,,Military,1,0,0,1,0,NA,NA
d20020101_zakorin.txt,20020101,200201,2002,1,1,Zakorin,,Military,1,0,0,1,0,NA,NA
d20020105_komoyedov.txt,20020105,200201,2002,1,5,Komoyedov,,Military,1,0,0,0,0,NA,NA
d20020114_putin.txt,20020114,200201,2002,1,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020114_putin1.txt,20020114,200201,2002,1,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020114_putin2.txt,20020114,200201,2002,1,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020115_putin.txt,20020115,200201,2002,1,15,Putin,,Political,0,1,0,0,0,NA,NA
d20020115_putin1.txt,20020115,200201,2002,1,15,Putin,,Political,0,1,0,0,1,1,1
d20020116_putin.txt,20020116,200201,2002,1,16,Putin,,Political,0,1,0,0,0,NA,NA
d20020116_putin1.txt,20020116,200201,2002,1,16,Putin,,Political,0,1,0,0,0,NA,NA
d20020117_putin.txt,20020117,200201,2002,1,17,Putin,,Political,0,1,0,0,0,NA,NA
d20020117_putin2.txt,20020117,200201,2002,1,17,Putin,,Political,0,1,0,0,0,NA,NA
d20020118_baluyevsky.txt,20020118,200201,2002,1,18,Baluyevsky,,Military,1,0,0,0,0,NA,NA
d20020118_putin.txt,20020118,200201,2002,1,18,Putin,,Political,0,1,0,0,1,1,1
d20020118_putin1.txt,20020118,200201,2002,1,18,Putin,,Political,0,1,0,0,0,NA,NA
d20020118_yavlinsky.txt,20020118,200201,2002,1,18,Yavlinsky,,Political,0,0,0,0,0,NA,NA
d20020119_nikonov.txt,20020119,200201,2002,1,19,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020119_sannikov.txt,20020119,200201,2002,1,19,Sannikov,,Military,1,0,0,1,0,NA,NA
d20020121_baluyevsky.txt,20020121,200201,2002,1,21,Baluyevsky,,Military,1,0,0,0,0,NA,NA
d20020121_putin.txt,20020121,200201,2002,1,21,Putin,,Political,0,1,0,0,0,NA,NA
d20020121_putin1.txt,20020121,200201,2002,1,21,Putin,,Political,0,1,0,0,0,NA,NA
d20020122_putin.txt,20020122,200201,2002,1,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020122_putin1.txt.shtml,20020122,200201,2002,1,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020123_ivanov.txt,20020123,200201,2002,1,23,Ivanov,,Political,0,1,0,0,0,NA,NA
d20020125_kovalev.txt,20020125,200201,2002,1,25,Kovalev,,Political,0,0,1,0,0,NA,NA
d20020125_putin.txt,20020125,200201,2002,1,25,Putin,,Political,0,1,0,0,0,NA,NA
d20020128_putin.txt,20020128,200201,2002,1,28,Putin,,Political,0,1,0,0,1,99,99
d20020129_putin.txt,20020129,200201,2002,1,29,Putin,,Political,0,1,0,0,0,NA,NA
d20020129_putin1.txt,20020129,200201,2002,1,29,Putin,,Political,0,1,0,0,0,NA,NA
d20020130_putin.txt,20020130,200201,2002,1,30,Putin,,Political,0,1,0,0,0,NA,NA
d20020130_putin1.txt,20020130,200201,2002,1,30,Putin,,Political,0,1,0,0,0,NA,NA
d20020131_putin.txt,20020131,200201,2002,1,31,Putin,,Political,0,1,0,0,0,NA,NA
d20020201_kosachev.txt,20020201,200202,2002,2,1,Kosachev,,Political,0,0,1,0,0,NA,NA
d20020201_yazev.txt,20020201,200202,2002,2,1,Yazev,,Political,0,0,1,0,0,NA,NA
d20020201_zyuganov.txt,20020201,200202,2002,2,1,Zyuganov,,Political,0,0,0,0,0,NA,NA
d20020202_nikonov.txt,20020202,200202,2002,2,2,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020204_dvorkin.txt,20020204,200202,2002,2,4,Dvorkin,,Military,1,0,0,1,0,NA,NA
d20020204_putin.txt,20020204,200202,2002,2,4,Putin,,Political,0,1,0,0,0,NA,NA
d20020204_smirnov.txt,20020204,200202,2002,2,4,Smirnov,,Military,1,0,0,0,0,NA,NA
d20020206_putin.txt,20020206,200202,2002,2,6,Putin,,Political,0,1,0,0,0,NA,NA
d20020208_patrushev.txt,20020208,200202,2002,2,8,Patrushev,,Political,0,1,0,0,0,NA,NA
d20020208_yavlinsky.txt,20020208,200202,2002,2,8,Yavlinsky,,Political,0,0,0,0,0,NA,NA
d20020209_zolotarev.txt,20020209,200202,2002,2,9,Zolotarev,,Military,1,0,0,1,0,NA,NA
d20020211_putin.txt,20020211,200202,2002,2,11,Putin,,Political,0,1,0,0,0,NA,NA
d20020211_putin1.txt,20020211,200202,2002,2,11,Putin,,Political,0,1,0,0,0,NA,NA
d20020211_putin2.txt,20020211,200202,2002,2,11,Putin,,Political,0,1,0,0,0,NA,NA
d20020212_putin.txt,20020212,200202,2002,2,12,Putin,,Political,0,1,0,0,0,NA,NA
d20020212_zhirinovsky.txt,20020212,200202,2002,2,12,Zhirinovsky,,Political,0,0,1,0,0,NA,NA
d20020214_putin.txt,20020214,200202,2002,2,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020214_putin1.txt,20020214,200202,2002,2,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020215_chaika.txt,20020215,200202,2002,2,15,Chaika,,Political,0,1,0,0,0,NA,NA
d20020215_kosachev.txt,20020215,200202,2002,2,15,Kosachev,,Political,0,0,1,0,0,NA,NA
d20020215_putin.txt,20020215,200202,2002,2,15,Putin,,Political,0,1,0,0,0,NA,NA
d20020216_nikonov.txt,20020216,200202,2002,2,16,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020218_putin.txt,20020218,200202,2002,2,18,Putin,,Political,0,1,0,0,0,NA,NA
d20020220_putin.txt,20020220,200202,2002,2,20,Putin,,Political,0,1,0,0,0,NA,NA
d20020220_putin1.txt,20020220,200202,2002,2,20,Putin,,Political,0,1,0,0,0,NA,NA
d20020221_putin.txt,20020221,200202,2002,2,21,Putin,,Political,0,1,0,0,0,NA,NA
d20020221_putin1.txt,20020221,200202,2002,2,21,Putin,,Political,0,1,0,0,0,NA,NA
d20020221_putin2.txt,20020221,200202,2002,2,21,Putin,,Political,0,1,0,0,0,NA,NA
d20020222_putin.txt,20020222,200202,2002,2,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020222_putin1.txt,20020222,200202,2002,2,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020222_putin2.txt,20020222,200202,2002,2,22,Putin,,Political,0,1,0,0,1,99,99
d20020223_chaika.txt,20020223,200202,2002,2,23,Chaika,,Political,0,1,0,0,0,NA,NA
d20020223_yakubov.txt,20020223,200202,2002,2,23,Yakubov,,Military,1,0,0,0,0,NA,NA
d20020228_chaika.txt,20020228,200202,2002,2,28,Chaika,,Political,0,1,0,0,0,NA,NA
d20020301_barynkin.txt,20020301,200203,2002,3,1,Barynkin,,Military,1,0,0,1,0,NA,NA
d20020301_burenok.txt,20020301,200203,2002,3,1,Burenok,,Military,1,0,0,1,0,NA,NA
d20020301_fedorov.txt,20020301,200203,2002,3,1,Fedorov,,Military,1,0,0,0,1,99,99
d20020301_gorozhanin.txt,20020301,200203,2002,3,1,Gorozhanin,,Military,1,0,0,1,0,NA,NA
d20020301_grachev.txt,20020301,200203,2002,3,1,Grachev,,Military,1,0,0,1,0,NA,NA
d20020301_kiselev.txt,20020301,200203,2002,3,1,Kiselev,,Military,1,0,0,1,0,NA,NA
d20020301_klimenko.txt,20020301,200203,2002,3,1,Klimenko,,Military,1,0,0,1,0,NA,NA
d20020301_kolyadin.txt,20020301,200203,2002,3,1,Kolyadin,,Military,1,0,0,1,0,NA,NA
d20020301_putin.txt,20020301,200203,2002,3,1,Putin,,Political,0,1,0,0,0,NA,NA
d20020301_putin1.txt,20020301,200203,2002,3,1,Putin,,Political,0,1,0,0,0,NA,NA
d20020301_serebryannikov.txt,20020301,200203,2002,3,1,Serebryannikov,,Military,1,0,0,1,0,NA,NA
d20020301_seregin.txt,20020301,200203,2002,3,1,Seregin,,Military,1,0,0,1,0,NA,NA
d20020301_vorobyev.txt,20020301,200203,2002,3,1,Vorobyev,,Military,1,0,0,1,0,NA,NA
d20020301_vorobyev1.txt,20020301,200203,2002,3,1,Vorobyev,,Military,1,0,0,1,1,0,1
d20020301_vorobyev2.txt,20020301,200203,2002,3,1,Vorobyev,,Military,1,0,0,1,0,NA,NA
d20020302_ivashov.txt,20020302,200203,2002,3,2,Ivashov,,Military,1,0,0,1,0,NA,NA
d20020302_nikonov.txt,20020302,200203,2002,3,2,Nikonov,,Political,0,0,0,1,1,0,0
d20020302_putin.txt,20020302,200203,2002,3,2,Putin,,Political,0,1,0,0,0,NA,NA
d20020304_putin.txt,20020304,200203,2002,3,4,Putin,,Political,0,1,0,0,0,NA,NA
d20020305_putin.txt,20020305,200203,2002,3,5,Putin,,Political,0,1,0,0,0,NA,NA
d20020305_putin1.txt,20020305,200203,2002,3,5,Putin,,Political,0,1,0,0,0,NA,NA
d20020306_sobyanin.txt,20020306,200203,2002,3,6,Sobyanin,,Political,0,1,0,0,0,NA,NA
d20020307_putin.txt,20020307,200203,2002,3,7,Putin,,Political,0,1,0,0,0,NA,NA
d20020308_karaganov.txt,20020308,200203,2002,3,8,Karaganov,,Political,0,0,0,1,0,NA,NA
d20020312_putin.txt,20020312,200203,2002,3,12,Putin,,Political,0,1,0,0,0,NA,NA
d20020312_putin1.txt,20020312,200203,2002,3,12,Putin,,Political,0,1,0,0,0,NA,NA
d20020313_kortunov.txt,20020313,200203,2002,3,13,Kortunov,,Political,0,0,0,1,0,NA,NA
d20020313_putin.txt,20020313,200203,2002,3,13,Putin,,Political,0,1,0,0,0,NA,NA
d20020314_putin.txt,20020314,200203,2002,3,14,Putin,,Political,0,1,0,0,1,0,0
d20020314_putin1.txt,20020314,200203,2002,3,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020316_adamishin.txt,20020316,200203,2002,3,16,Adamishin,,Political,0,0,0,1,0,NA,NA
d20020316_nikonov.txt,20020316,200203,2002,3,16,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020316_zyuganov.txt,20020316,200203,2002,3,16,Zyuganov,,Political,0,0,0,0,0,NA,NA
d20020317_putin.txt,20020317,200203,2002,3,17,Putin,,Political,0,1,0,0,0,NA,NA
d20020318_putin.txt,20020318,200203,2002,3,18,Putin,,Political,0,1,0,0,0,NA,NA
d20020318_putin1.txt,20020318,200203,2002,3,18,Putin,,Political,0,1,0,0,0,NA,NA
d20020318_putin2.txt,20020318,200203,2002,3,18,Putin,,Political,0,1,0,0,0,NA,NA
d20020319_karaganov.txt,20020319,200203,2002,3,19,Karaganov,,Political,0,0,0,1,0,NA,NA
d20020319_putin.txt,20020319,200203,2002,3,19,Putin,,Political,0,1,0,0,0,NA,NA
d20020320_putin.txt,20020320,200203,2002,3,20,Putin,,Political,0,1,0,0,0,NA,NA
d20020320_putin1.txt,20020320,200203,2002,3,20,Putin,,Political,0,1,0,0,0,NA,NA
d20020322_putin.txt,20020322,200203,2002,3,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020322_putin1.txt,20020322,200203,2002,3,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020322_putin2.txt,20020322,200203,2002,3,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020326_putin.txt,20020326,200203,2002,3,26,Putin,,Political,0,1,0,0,0,NA,NA
d20020327_putin.txt,20020327,200203,2002,3,27,Putin,,Political,0,1,0,0,0,NA,NA
d20020328_putin.txt,20020328,200203,2002,3,28,Putin,,Political,0,1,0,0,0,NA,NA
d20020330_putin.txt,20020330,200203,2002,3,30,Putin,,Political,0,1,0,0,0,NA,NA
d20020402_putin.txt,20020402,200204,2002,4,2,Putin,,Political,0,1,0,0,0,NA,NA
d20020403_putin.txt,20020403,200204,2002,4,3,Putin,,Political,0,1,0,0,0,NA,NA
d20020404_putin.txt,20020404,200204,2002,4,4,Putin,,Political,0,1,0,0,0,NA,NA
d20020407_putin.txt,20020407,200204,2002,4,7,Putin,,Political,0,1,0,0,0,NA,NA
d20020408_putin.txt,20020408,200204,2002,4,8,Putin,,Political,0,1,0,0,0,NA,NA
d20020409_gamov.txt,20020409,200204,2002,4,9,Gamov,,Military,1,0,0,1,0,NA,NA
d20020409_putin.txt,20020409,200204,2002,4,9,Putin,,Political,0,1,0,0,0,NA,NA
d20020409_putin1.txt,20020409,200204,2002,4,9,Putin,,Political,0,1,0,0,0,NA,NA
d20020409_putin3.txt,20020409,200204,2002,4,9,Putin,,Political,0,1,0,0,0,NA,NA
d20020410_putin.txt,20020410,200204,2002,4,10,Putin,,Political,0,1,0,0,0,NA,NA
d20020410_putin1.txt,20020410,200204,2002,4,10,Putin,,Political,0,1,0,0,0,NA,NA
d20020410_putin2.txt,20020410,200204,2002,4,10,Putin,,Political,0,1,0,0,0,NA,NA
d20020412_putin.txt,20020412,200204,2002,4,12,Putin,,Political,0,1,0,0,0,NA,NA
d20020412_putin1.txt,20020412,200204,2002,4,12,Putin,,Political,0,1,0,0,0,NA,NA
d20020412_putin2.txt,20020412,200204,2002,4,12,Putin,,Political,0,1,0,0,0,NA,NA
d20020413_baluyevskiy.txt,20020413,200204,2002,4,13,Baluyevskiy,,Military,1,0,0,0,0,NA,NA
d20020415_putin.txt,20020415,200204,2002,4,15,Putin,,Political,0,1,0,0,0,NA,NA
d20020417_putin.txt,20020417,200204,2002,4,17,Putin,,Political,0,1,0,0,0,NA,NA
d20020418_putin.txt,20020418,200204,2002,4,18,Putin,,Political,0,1,0,0,1,0,1
d20020418_putin1.txt,20020418,200204,2002,4,18,Putin,,Political,0,1,0,0,0,NA,NA
d20020419_putin.txt,20020419,200204,2002,4,19,Putin,,Political,0,1,0,0,0,NA,NA
d20020419_putin1.txt,20020419,200204,2002,4,19,Putin,,Political,0,1,0,0,0,NA,NA
d20020422_putin.txt,20020422,200204,2002,4,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020423_putin.txt,20020423,200204,2002,4,23,Putin,,Political,0,1,0,0,0,NA,NA
d20020424_putin.txt,20020424,200204,2002,4,24,Putin,,Political,0,1,0,0,0,NA,NA
d20020424_smirnov.txt,20020424,200204,2002,4,24,Smirnov,,Military,1,0,0,0,0,NA,NA
d20020425_putin.txt,20020425,200204,2002,4,25,Putin,,Political,0,1,0,0,0,NA,NA
d20020425_putin1.txt,20020425,200204,2002,4,25,Putin,,Political,0,1,0,0,0,NA,NA
d20020425_putin2.txt,20020425,200204,2002,4,25,Putin,,Political,0,1,0,0,0,NA,NA
d20020429_putin.txt,20020429,200204,2002,4,29,Putin,,Political,0,1,0,0,0,NA,NA
d20020430_putin.txt,20020430,200204,2002,4,30,Putin,,Political,0,1,0,0,0,NA,NA
d20020430_putin1.txt,20020430,200204,2002,4,30,Putin,,Political,0,1,0,0,0,NA,NA
d20020501_dembrovsky.txt,20020501,200205,2002,5,1,Dembrovsky,,Military,1,0,0,1,0,NA,NA
d20020501_ivanov.txt,20020501,200205,2002,5,1,Ivanov,,Military,1,1,0,0,0,NA,NA
d20020501_kulikov.txt,20020501,200205,2002,5,1,Kulikov,,Military,1,0,1,1,0,NA,NA
d20020501_masyagin.txt,20020501,200205,2002,5,1,Masyagin,,Military,1,0,0,1,0,NA,NA
d20020501_nikonov.txt,20020501,200205,2002,5,1,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020501_ostroumov.txt,20020501,200205,2002,5,1,Ostroumov,,Military,1,0,0,1,0,NA,NA
d20020501_pechurov.txt,20020501,200205,2002,5,1,Pechurov,,Military,1,0,0,1,0,NA,NA
d20020501_serba.txt,20020501,200205,2002,5,1,Serba,,Military,1,0,0,1,0,NA,NA
d20020501_stepanova.txt,20020501,200205,2002,5,1,Stepanova,,Political,0,0,0,1,0,NA,NA
d20020501_svistkov.txt,20020501,200205,2002,5,1,Svistkov,,Military,1,0,0,1,0,NA,NA
d20020501_tsigichko.txt,20020501,200205,2002,5,1,Tsigichko,,Military,1,0,0,1,0,NA,NA
d20020501_volkov.txt,20020501,200205,2002,5,1,Volkov,,Military,1,0,1,1,0,NA,NA
d20020501_vorobyev.txt,20020501,200205,2002,5,1,Vorobyev,,Military,1,0,0,1,0,NA,NA
d20020501_zaritskiy.txt,20020501,200205,2002,5,1,Zaritskiy,,Military,1,0,0,1,0,NA,NA
d20020506_putin.txt,20020506,200205,2002,5,6,Putin,,Political,0,1,0,0,0,NA,NA
d20020507_baluyevsky.txt,20020507,200205,2002,5,7,Baluyevsky,,Military,1,0,0,0,0,NA,NA
d20020507_baranov.txt,20020507,200205,2002,5,7,Baranov,,Military,1,0,0,0,0,NA,NA
d20020508_putin.txt,20020508,200205,2002,5,8,Putin,,Political,0,1,0,0,0,NA,NA
d20020509_putin.txt,20020509,200205,2002,5,9,Putin,,Political,0,1,0,0,0,NA,NA
d20020509_putin1.txt,20020509,200205,2002,5,9,Putin,,Political,0,1,0,0,0,NA,NA
d20020509_smirnov.txt,20020509,200205,2002,5,9,Smirnov,,Military,1,0,0,0,0,NA,NA
d20020513_kvashnin.txt,20020513,200205,2002,5,13,Kvashnin,,Military,1,0,0,0,0,NA,NA
d20020513_putin.txt,20020513,200205,2002,5,13,Putin,,Political,0,1,0,0,0,NA,NA
d20020513_putin1.txt,20020513,200205,2002,5,13,Putin,,Political,0,1,0,0,0,NA,NA
d20020513_putin2.txt,20020513,200205,2002,5,13,Putin,,Political,0,1,0,0,0,NA,NA
d20020513_putin3.txt,20020513,200205,2002,5,13,Putin,,Political,0,1,0,0,0,NA,NA
d20020513_putin4.txt,20020513,200205,2002,5,13,Putin,,Political,0,1,0,0,0,NA,NA
d20020514_putin.txt,20020514,200205,2002,5,14,Putin,,Political,0,1,0,0,0,NA,NA
d20020516_ivashov.txt,20020516,200205,2002,5,16,Ivashov,,Military,1,0,0,1,0,NA,NA
d20020516_putin.txt,20020516,200205,2002,5,16,Putin,,Political,0,1,0,0,0,NA,NA
d20020516_putin1.txt,20020516,200205,2002,5,16,Putin,,Political,0,1,0,0,0,NA,NA
d20020516_putin2.txt,20020516,200205,2002,5,16,Putin,,Political,0,1,0,0,1,1,0
d20020516_yavlinsky.txt,20020516,200205,2002,5,16,Yavlinsky,,Political,0,0,0,0,0,NA,NA
d20020517_glazyev.txt,20020517,200205,2002,5,17,Glazyev,,Political,0,0,0,1,1,99,99
d20020517_kosachev.txt,20020517,200205,2002,5,17,Kosachev,,Political,0,0,1,0,0,NA,NA
d20020517_putin.txt,20020517,200205,2002,5,17,Putin,,Political,0,1,0,0,0,NA,NA
d20020517_putin1.txt,20020517,200205,2002,5,17,Putin,,Political,0,1,0,0,0,NA,NA
d20020518_nikonov.txt,20020518,200205,2002,5,18,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020521_pavlovsky.txt,20020521,200205,2002,5,21,Pavlovsky,,Political,0,0,0,1,0,NA,NA
d20020521_putin.txt,20020521,200205,2002,5,21,Putin,,Political,0,1,0,0,0,NA,NA
d20020522_putin.txt,20020522,200205,2002,5,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020522_putin1.txt,20020522,200205,2002,5,22,Putin,,Political,0,1,0,0,0,NA,NA
d20020523_putin.txt,20020523,200205,2002,5,23,Putin,,Political,0,1,0,0,0,NA,NA
d20020523_putin1.txt,20020523,200205,2002,5,23,Putin,,Political,0,1,0,0,0,NA,NA
d20020523_torbov.txt,20020523,200205,2002,5,23,Torbov,,Military,1,0,0,1,0,NA,NA
d20020524_kosachev.txt,20020524,200205,2002,5,24,Kosachev,,Political,0,0,1,0,0,NA,NA
d20020524_kulikov.txt,20020524,200205,2002,5,24,Kulikov,,Military,1,0,1,1,0,NA,NA
d20020524_putin.txt,20020524,200205,2002,5,24,Putin,,Political,0,1,0,0,0,NA,NA
d20020524_putin1.txt,20020524,200205,2002,5,24,Putin,,Political,0,1,0,0,0,NA,NA
d20020525_margelov.txt,20020525,200205,2002,5,25,Margelov,,Political,0,0,1,0,0,NA,NA
d20020525_putin.txt,20020525,200205,2002,5,25,Putin,,Political,0,1,0,0,0,NA,NA
d20020525_putin1.txt,20020525,200205,2002,5,25,Putin,,Political,0,1,0,0,0,NA,NA
d20020526_putin.txt,20020526,200205,2002,5,26,Putin,,Political,0,1,0,0,0,NA,NA
d20020526_putin1.txt,20020526,200205,2002,5,26,Putin,,Political,0,1,0,0,0,NA,NA
d20020527_baluyevsky.txt,20020527,200205,2002,5,27,Baluyevsky,,Military,1,0,0,0,0,NA,NA
d20020527_putin.txt,20020527,200205,2002,5,27,Putin,,Political,0,1,0,0,0,NA,NA
d20020527_putin1.txt,20020527,200205,2002,5,27,Putin,,Political,0,1,0,0,0,NA,NA
d20020528_putin.txt,20020528,200205,2002,5,28,Putin,,Political,0,1,0,0,0,NA,NA
d20020528_putin1.txt,20020528,200205,2002,5,28,Putin,,Political,0,1,0,0,0,NA,NA
d20020528_putin2.txt,20020528,200205,2002,5,28,Putin,,Political,0,1,0,0,0,NA,NA
d20020529_putin.txt,20020529,200205,2002,5,29,Putin,,Political,0,1,0,0,0,NA,NA
d20020529_putin1.txt,20020529,200205,2002,5,29,Putin,,Political,0,1,0,0,0,NA,NA
d20020530_putin.txt,20020530,200205,2002,5,30,Putin,,Political,0,1,0,0,0,NA,NA
d20020530_zhirinovsky.txt,20020530,200205,2002,5,30,Zhirinovsky,,Political,0,0,1,0,0,NA,NA
d20020531_karaganov.txt,20020531,200205,2002,5,31,Karaganov,,Political,0,0,0,1,0,NA,NA
d20020531_karaganov1.txt,20020531,200205,2002,5,31,Karaganov,,Political,0,0,0,1,0,NA,NA
d20020531_putin.txt,20020531,200205,2002,5,31,Putin,,Political,0,1,0,0,0,NA,NA
d20020531_putin1.txt,20020531,200205,2002,5,31,Putin,,Political,0,1,0,0,0,NA,NA
d20020601_ivashov.txt,20020601,200206,2002,6,1,Ivashov,,Military,1,0,0,1,0,NA,NA
d20020601_nikonov.txt,20020601,200206,2002,6,1,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020601_nikonov1.txt,20020601,200206,2002,6,1,Nikonov,,Political,0,0,0,1,0,NA,NA
d20020601_putin.txt,20020601,200206,2002,6,1,Putin,,Political,0,1,0,0,0,NA,NA
d20020604_putin.txt,20020604,200206,2002,6,4,Putin,,Political,0,1,0,0,0,NA,NA
d20020604_putin1.txt,20020604,200206,2002,6,4,Putin,,Political,0,1,0,0,0,NA,NA
d20020604_putin2.txt,20020604,200206,2002,6,4,Putin,,Political,0,1,0,0,0,NA,NA
d20020605_putin.txt,20020605,200206,2002,6,5,Putin,,Political,0,1,0,0,0,NA,NA
d20020605_putin1.txt,20020605,200206,2002,6,5,Putin,,Political,0,1,0,0,0,NA,NA
d20020605_putin2.txt,20020605,200206,2002,6,5,Putin,,Political,0,1,0,0,0,NA,NA
d20020607_putin.txt,20020607,200206,2002,6,7,Putin,,Political,0,1,0,0,0,NA,NA
d20020607_putin1.txt,20020607,200206,2002,6,7,Putin,,Political,0,1,0,0,0,NA,NA
d20020607_putin2.txt,20020607,200206,2002,6,7,Putin,,Political,0,1,0,0,0,NA,NA
d20020607_troshev.txt,20020607,200206,2002,6,7,Troshev,,Military,1,0,0,0,0,NA,NA
d20020608_mironov.txt,20020608,200206,2002,6,8,Mironov,,Political,0,0,1,0,0,NA,NA
d20020608_pankov.txt,20020608,200206,2002,6,8,Pankov,,Military,1,0,0,0,0,NA,NA
d20020608_putin.txt,20020608,200206,2002,6,8,Putin,,Political,0,1,0,0,0,NA,NA
d20020608_putin1.txt,20020608,200206,2002,6,8,Putin,,Political,0,1,0,0,0,NA,NA
d20020609_putin.txt,20020609,200206,2002,6,9,Putin,,Political,0,1,0,0,0,NA,NA
d20020610_kosachev.txt,20020610,200206,2002,6,10,Kosachev,,Political,0,0,1,0,0,NA,NA
d20020610_putin.txt,20020610,200206,2002,6,10,Putin,,Political,0,1,0,0,0,NA,NA
d20020610_putin1.txt,20020610,200206,2002,6,10,Putin,,Political,0,1,0,0,0,NA,NA
