DOCUMENT_ID,TRAININGSET_SELECTION,TRAININGSET_VALUE,TRAININGSET_ISSUE
d20020911_putin.txt,0,,
d20020912_glazyev.txt,0,,
d20020912_nikonov.txt,0,,
d20020913_ivashov.txt,0,,
d20020913_putin.txt,0,,
d20020914_troshev.txt,0,,
d20020914_zatulin.txt,0,,
d20020917_putin.txt,0,,
d20020917_troshev.txt,0,,
d20020918_volodin.txt,0,,
d20020919_nikonov.txt,0,,
d20020919_putin.txt,1,0,0
d20020919_stepashin.txt,0,,
d20020919_troshev.txt,0,,
d20020921_nikonov.txt,0,,
d20020921_putin.txt,0,,
d20020921_putin1.txt,0,,
d20020921_troshev.txt,0,,
d20020922_putin.txt,0,,
d20020923_pavlovsky.txt,0,,
d20020923_putin.txt,0,,
d20020923_putin1.txt,0,,
d20020924_arbatov.txt,0,,
d20020924_kosachev.txt,0,,
d20020924_putin.txt,0,,
d20020924_troshev.txt,0,,
d20020924_yavlinsky.txt,0,,
d20020925_putin.txt,0,,
d20020926_putin.txt,0,,
d20020926_putin1.txt,0,,
d20020926_troshev.txt,0,,
d20020927_zyuganov.txt,0,,
d20020928_troshev.txt,0,,
d20020928_yakubov.txt,0,,
d20020930_putin.txt,0,,
d20021001_kvitsinskiy.txt,0,,
d20021001_solovtsov.txt,1,1,0
d20021001_troshev.txt,0,,
d20021001_zyuganov.txt,0,,
d20021002_bocharov.txt,0,,
d20021003_putin.txt,0,,
d20021003_putin1.txt,0,,
d20021003_troshev.txt,0,,
d20021003_tsyganok.txt,0,,
d20021004_putin.txt,0,,
d20021005_nikonov.txt,0,,
d20021005_putin.txt,0,,
d20021005_putin1.txt,0,,
d20021005_troshev.txt,0,,
d20021006_putin.txt,0,,
d20021006_putin1.txt,0,,
d20021006_putin2.txt,0,,
d20021006_putin3.txt,0,,
d20021007_arbatova.txt,0,,
d20021007_putin.txt,0,,
d20021007_putin1.txt,0,,
d20021008_putin.txt,0,,
d20021008_savenko.txt,0,,
d20021008_troshev.txt,0,,
d20021008_zyuganov.txt,0,,
d20021009_ivashov.txt,0,,
d20021009_pavlovsky.txt,0,,
d20021009_putin.txt,0,,
d20021010_troshev.txt,0,,
d20021011_putin.txt,0,,
d20021012_putin.txt,0,,
d20021012_troshev.txt,0,,
d20021014_putin.txt,0,,
d20021014_putin1.txt,0,,
d20021015_troshev.txt,0,,
d20021016_putin.txt,0,,
d20021016_putin1.txt,0,,
d20021017_troshev.txt,0,,
d20021018_putin.txt,0,,
d20021018_putin1.txt,0,,
d20021018_zyuganov.txt,0,,
d20021019_batmazov.txt,0,,
d20021019_nikonov.txt,0,,
d20021019_troshev.txt,0,,
d20021021_pavlovsky.txt,0,,
d20021021_putin.txt,0,,
d20021022_putin.txt,0,,
d20021022_troshev.txt,0,,
d20021022_volodin.txt,0,,
d20021023_arbatov.txt,0,,
d20021023_putin.txt,0,,
d20021023_putin1.txt,0,,
d20021024_putin.txt,0,,
d20021024_putin1.txt,0,,
d20021024_putin2.txt,0,,
d20021024_troshev.txt,0,,
d20021025_pavlovsky.txt,0,,
d20021025_putin.txt,0,,
d20021025_putin1.txt,0,,
d20021026_putin.txt,0,,
d20021026_troshev.txt,0,,
d20021028_putin.txt,0,,
d20021028_putin1.txt,0,,
d20021029_arbatov.txt,0,,
d20021029_arbatov1.txt,0,,
d20021029_troshev.txt,0,,
d20021030_gareyev.txt,0,,
d20021030_karaganov.txt,0,,
d20021031_putin.txt,0,,
d20021031_troshev.txt,0,,
d20021031_veselov.txt,0,,
d20021031_yavlinsky.txt,0,,
d20021101_burenok.txt,0,,
d20021101_chechevatov.txt,0,,
d20021101_chernykh.txt,0,,
d20021101_grachev.txt,0,,
d20021101_kazarin.txt,0,,
d20021101_kvitsinskiy.txt,0,,
d20021101_laktionov.txt,0,,
d20021101_linnik.txt,0,,
d20021101_lumpov.txt,0,,
d20021101_nikolaychuk.txt,0,,
d20021101_orlyanskiy.txt,0,,
d20021101_putin.txt,0,,
d20021101_rapota.txt,0,,
d20021101_rudnenko.txt,0,,
d20021101_supryaga.txt,0,,
d20021102_nikonov.txt,0,,
d20021102_troshev.txt,0,,
d20021104_putin.txt,0,,
d20021105_putin.txt,0,,
d20021106_gareyev.txt,0,,
d20021106_ivashov.txt,0,,
d20021106_panteleev.txt,0,,
d20021106_putin.txt,0,,
d20021106_putin1.txt,0,,
d20021108_yavlinsky.txt,0,,
d20021110_putin.txt,0,,
d20021110_putin1.txt,0,,
d20021110_putin2.txt,0,,
d20021110_putin3.txt,0,,
d20021111_karaganov.txt,1,0,1
d20021111_ozerov.txt,0,,
d20021111_putin.txt,0,,
d20021111_putin1.txt,0,,
d20021111_yavlinsky.txt,0,,
d20021111_zatulin.txt,0,,
d20021112_nikonov.txt,0,,
d20021112_putin.txt,0,,
d20021112_putin1.txt,0,,
d20021112_putin2.txt,0,,
d20021112_putin3.txt,0,,
d20021112_yavlinsky.txt,0,,
d20021113_ivashov.txt,0,,
d20021114_putin.txt,0,,
d20021114_putin1.txt,0,,
d20021115_pavlovsky.txt,0,,
d20021116_nikonov.txt,0,,
d20021116_putin.txt,0,,
d20021118_arbatov.txt,0,,
d20021119_gareyev.txt,0,,
d20021119_putin.txt,0,,
d20021119_volkov.txt,0,,
d20021120_dvorkin.txt,0,,
d20021120_karaganov.txt,0,,
d20021120_nikonov.txt,0,,
d20021121_glazyev.txt,0,,
d20021121_ivashov.txt,0,,
d20021121_putin.txt,0,,
d20021122_putin.txt,0,,
d20021123_denisenko.txt,0,,
d20021123_putin.txt,0,,
d20021125_arbatov.txt,0,,
d20021125_dvorkin.txt,0,,
d20021125_putin.txt,1,0,0
d20021125_putin1.txt,0,,
d20021126_karaganov.txt,0,,
d20021126_putin.txt,0,,
d20021126_putin1.txt,0,,
d20021126_troshev.txt,0,,
d20021127_isakov.txt,0,,
d20021127_putin.txt,0,,
d20021127_putin1.txt,0,,
d20021127_putin2.txt,0,,
d20021127_putin3.txt,0,,
d20021128_putin.txt,0,,
d20021129_pavlovsky.txt,0,,
d20021129_putin.txt,0,,
d20021129_putin1.txt,0,,
d20021129_zolotarev.txt,0,,
d20021130_ivashov.txt,0,,
d20021130_nikonov.txt,0,,
d20021134_shapovalov.txt,0,,
d20021201_khvorov.txt,0,,
d20021201_kvitsinskiy.txt,0,,
d20021201_slipchenko.txt,0,,
d20021201_yefremov.txt,0,,
d20021202_putin.txt,0,,
d20021202_putin1.txt,0,,
d20021202_putin2.txt,0,,
d20021203_putin.txt,0,,
d20021204_putin.txt,0,,
d20021204_putin1.txt,0,,
d20021205_putin.txt,0,,
d20021205_putin1.txt,0,,
d20021206_putin.txt,0,,
d20021206_putin1.txt,0,,
d20021209_putin.txt,0,,
d20021209_putin1.txt,0,,
d20021209_putin2.txt,0,,
d20021209_putin3.txt,0,,
d20021210_lukin.txt,0,,
d20021210_putin.txt,0,,
d20021210_putin1.txt,0,,
d20021212_putin.txt,0,,
d20021215_putin.txt,0,,
d20021216_putin.txt,0,,
d20021217_putin.txt,0,,
d20021217_putin1.txt,0,,
d20021219_putin.txt,1,0,0
d20021219_putin1.txt,0,,
d20021219_zyuganov.txt,0,,
d20021220_putin.txt,0,,
d20021221_dvorkovich.txt,0,,
d20021221_morozov.txt,0,,
d20021223_putin.txt,0,,
d20021224_putin.txt,0,,
d20021225_kortunov.txt,0,,
d20021226_putin.txt,0,,
d20021226_putin1.txt,0,,
d20021230_putin.txt,0,,
d20021231_nikonov.txt,0,,
d20021231_putin.txt,0,,
d20030104_putin.txt,0,,
d20030104_putin1.txt,0,,
d20030105_kormiltsev.txt,0,,
d20030107_pivovarov.txt,0,,
d20030110_putin.txt,0,,
d20030110_putin1.txt,0,,
d20030110_putin2.txt,0,,
d20030113_pavlovsky.txt,0,,
d20030113_putin.txt,0,,
d20030114_kormiltsev.txt,0,,
d20030114_morozov.txt,0,,
d20030114_putin.txt,0,,
d20030114_yevnevich.txt,1,1,1
d20030115_putin.txt,1,0,0
d20030116_putin.txt,0,,
d20030116_putin1.txt,0,,
d20030117_arbatov.txt,0,,
d20030117_lukin.txt,0,,
d20030117_pavlovsky.txt,0,,
d20030117_putin.txt,0,,
d20030117_putin1.txt,0,,
d20030117_putin2.txt,0,,
d20030117_zyuganov.txt,0,,
d20030118_dzasokhov.txt,0,,
d20030120_ivashov.txt,0,,
d20030120_putin.txt,0,,
d20030120_putin1.txt,0,,
d20030120_putin2.txt,0,,
d20030121_putin.txt,0,,
d20030121_putin1.txt,0,,
d20030121_putin2.txt,0,,
d20030122_putin.txt,0,,
d20030122_putin1.txt,0,,
d20030122_putin2.txt,0,,
d20030123_putin.txt,0,,
d20030124_putin.txt,0,,
d20030125_nikonov.txt,0,,
d20030127_putin.txt,0,,
d20030127_putin1.txt,0,,
d20030127_zatulin.txt,0,,
d20030128_putin.txt,0,,
d20030128_putin1.txt,0,,
d20030128_putin2.txt,0,,
d20030128_putin3.txt,0,,
d20030129_pavlovsky.txt,0,,
d20030129_putin.txt,0,,
d20030129_slutskiy.txt,0,,
d20030130_ivashov.txt,0,,
d20030130_putin.txt,0,,
d20030131_azarov.txt,0,,
d20030131_ivanov.txt,0,,
d20030131_karpov.txt,0,,
d20030131_kravchenko.txt,0,,
d20030131_makeyev.txt,0,,
d20030131_moskovskiy.txt,0,,
d20030131_ostankov.txt,0,,
d20030131_putin.txt,0,,
d20030131_reznichenko.txt,0,,
d20030131_smirnov.txt,0,,
d20030131_solovtsov.txt,0,,
d20030131_tsymbal.txt,0,,
d20030131_vorobyev.txt,0,,
d20030131_zhilin.txt,0,,
d20030202_putin.txt,0,,
d20030203_karaganov.txt,0,,
d20030203_putin.txt,1,0,1
d20030203_putin1.txt,0,,
d20030204_putin.txt,0,,
d20030205_putin.txt,0,,
d20030205_sergeyev.txt,0,,
d20030206_putin.txt,0,,
d20030206_putin2.txt,0,,
d20030207_dvorkin.txt,0,,
d20030207_putin.txt,0,,
d20030208_nikonov.txt,1,0,1
d20030209_putin.txt,0,,
d20030209_putin1.txt,0,,
d20030209_putin2.txt,0,,
d20030210_karaganov.txt,0,,
d20030210_putin.txt,0,,
d20030210_putin1.txt,0,,
d20030210_putin2.txt,0,,
d20030210_yavlinsky.txt,0,,
d20030210_yavlinsky1.txt,0,,
d20030211_kosachev.txt,0,,
d20030211_putin.txt,0,,
d20030211_putin1.txt,0,,
d20030211_putin2.txt,0,,
d20030211_putin3.txt,0,,
d20030211_putin4.txt,0,,
d20030211_yavlinsky.txt,0,,
d20030212_putin.txt,0,,
d20030212_putin1.txt,0,,
d20030214_poltavchenko.txt,0,,
d20030214_putin.txt,0,,
d20030214_yazev.txt,0,,
d20030217_putin.txt,0,,
d20030217_yavlinsky.txt,0,,
d20030218_putin.txt,1,0,0
d20030218_putin1.txt,0,,
d20030218_putin2.txt,0,,
d20030218_putin3.txt,0,,
d20030218_trakhimchik.txt,0,,
d20030219_karaganov.txt,0,,
d20030219_putin.txt,0,,
d20030219_putin1.txt,0,,
d20030219_putin2.txt,0,,
d20030220_ivashov.txt,0,,
d20030221_baluyevsky.txt,0,,
d20030221_makarov.txt,0,,
d20030221_putin.txt,0,,
d20030221_putin1.txt,0,,
d20030222_nikonov.txt,0,,
d20030222_putin.txt,0,,
d20030222_putin1.txt,0,,
d20030222_putin2.txt,0,,
d20030222_serebryakov.txt,0,,
d20030223_panteleev.txt,0,,
d20030223_putin.txt,0,,
d20030225_nikonov.txt,0,,
d20030225_putin.txt,0,,
d20030225_putin2.txt,0,,
d20030226_putin.txt,0,,
d20030226_putin1.txt,0,,
d20030227_glazyev.txt,0,,
d20030227_putin.txt,0,,
d20030228_arbatov.txt,0,,
d20030228_arbatov1.txt,0,,
d20030228_bulatov.txt,0,,
d20030228_burenok.txt,0,,
d20030228_cheban.txt,0,,
d20030228_fesenko.txt,0,,
d20030228_glushkov.txt,0,,
d20030228_guseynov.txt,0,,
d20030228_kalinovsky.txt,0,,
d20030228_koryakin.txt,0,,
d20030228_kudelina.txt,0,,
d20030228_linnik.txt,0,,
d20030228_ocheretin.txt,0,,
d20030228_peshcherov.txt,0,,
d20030228_plotnikov.txt,0,,
d20030228_pozharov.txt,0,,
d20030228_putin.txt,0,,
d20030228_smirnov.txt,0,,
d20030228_yakubov.txt,0,,
d20030228_yeremin.txt,0,,
d20030228_zyuganov.txt,0,,
d20030300_gareyev.txt,0,,
d20030301_isakov.txt,0,,
d20030301_zyuganov.txt,0,,
d20030302_putin.txt,0,,
d20030302_putin1.txt,0,,
d20030302_putin2.txt,0,,
d20030302_putin3.txt,0,,
d20030303_putin.txt,0,,
d20030303_putin1.txt,0,,
d20030304_putin.txt,0,,
d20030305_kulikov.txt,0,,
d20030306_putin.txt,0,,
d20030306_putin1.txt,0,,
d20030306_putin2.txt,0,,
d20030306_ustinov.txt,0,,
d20030307_dvorkin.txt,0,,
d20030307_glazyev.txt,0,,
d20030307_nekhai.txt,0,,
d20030307_putin.txt,0,,
d20030307_putin1.txt,0,,
d20030307_putin2.txt,0,,
d20030307_zyuganov.txt,0,,
d20030311_putin.txt,0,,
d20030312_putin.txt,0,,
d20030313_kulikov.txt,0,,
d20030314_slutskiy.txt,0,,
d20030314_yavlinsky.txt,0,,
d20030315_isakov.txt,0,,
d20030315_nikonov.txt,0,,
d20030315_yavlinsky.txt,0,,
d20030316_putin.txt,0,,
d20030317_putin.txt,0,,
d20030317_putin1.txt,0,,
d20030320_gareyev.txt,0,,
d20030320_putin.txt,0,,
d20030321_putin.txt,0,,
d20030321_yavlinsky.txt,0,,
d20030324_lukin.txt,0,,
d20030324_putin.txt,0,,
d20030325_ivashov.txt,0,,
d20030325_slipchenko.txt,1,0,1
d20030326_putin.txt,0,,
d20030326_slipchenko.txt,0,,
d20030327_putin.txt,0,,
d20030327_putin1.txt,0,,
d20030327_slipchenko.txt,0,,
d20030328_putin.txt,0,,
d20030328_slipchenko.txt,0,,
d20030328_sobyanin.txt,0,,
d20030329_nikonov.txt,0,,
d20030329_slipchenko.txt,0,,
d20030331_arbatov.txt,0,,
d20030331_baranyuk.txt,0,,
d20030331_barsukov.txt,0,,
d20030331_bogdanov.txt,0,,
d20030331_chernysh.txt,0,,
d20030331_chikalev.txt,0,,
d20030331_dobush.txt,0,,
d20030331_donskov.txt,0,,
d20030331_glushkov.txt,0,,
d20030331_karaganov.txt,0,,
d20030331_komaritsyn.txt,0,,
d20030331_krasnov.txt,0,,
d20030331_kravchenko.txt,0,,
d20030331_nikolayev.txt,0,,
d20030331_nikonov.txt,0,,
d20030331_ozerov.txt,0,,
d20030331_putin.txt,0,,
d20030331_rukshin.txt,0,,
d20030331_varnavskikh.txt,0,,
d20030331_yashchenko.txt,0,,
d20030331_zaytsev.txt,0,,
d20030401_putin.txt,0,,
d20030401_slipchenko.txt,0,,
d20030401_smirnov.txt,0,,
d20030402_putin.txt,0,,
d20030402_putin1.txt,0,,
d20030402_putin2.txt,1,99,99
d20030403_putin.txt,0,,
d20030403_slipchenko.txt,0,,
d20030403_udalov.txt,0,,
d20030404_dvorkin.txt,0,,
d20030404_dvorkin1.txt,0,,
d20030405_ivashov.txt,0,,
d20030405_putin.txt,0,,
d20030405_slipchenko.txt,0,,
d20030407_arbatov.txt,0,,
d20030408_margelov.txt,0,,
d20030408_putin.txt,0,,
d20030408_putin1.txt,0,,
d20030408_slipchenko.txt,0,,
d20030409_panteleev.txt,0,,
d20030410_putin.txt,0,,
d20030410_putin1.txt,0,,
d20030410_ustinov.txt,0,,
d20030411_kulikov.txt,0,,
d20030411_putin.txt,0,,
d20030411_putin1.txt,0,,
d20030411_putin2.txt,0,,
d20030411_putin3.txt,0,,
d20030411_putin4.txt,0,,
d20030411_putin5.txt,0,,
d20030412_putin.txt,0,,
d20030412_putin1.txt,0,,
d20030412_putin2.txt,0,,
d20030412_putin3.txt,0,,
d20030415_putin.txt,0,,
d20030415_putin1.txt,0,,
d20030415_volodin.txt,0,,
d20030416_karaganov.txt,0,,
d20030416_putin.txt,0,,
d20030416_putin1.txt,0,,
d20030417_kravchenko.txt,0,,
d20030419_baluyevsky.txt,0,,
d20030419_nikonov.txt,0,,
d20030419_nikonov1.txt,0,,
d20030421_putin.txt,0,,
d20030422_karaganov.txt,0,,
d20030422_morozov.txt,0,,
d20030422_slipchenko.txt,0,,
d20030422_zhirinovsky.txt,0,,
d20030423_panteleev.txt,0,,
d20030423_putin.txt,0,,
d20030424_ivanov.txt,0,,
d20030424_putin.txt,0,,
d20030425_putin.txt,0,,
d20030426_putin.txt,0,,
d20030426_putin1.txt,0,,
d20030427_putin.txt,0,,
d20030427_putin1.txt,0,,
d20030427_putin2.txt,0,,
d20030428_putin.txt,0,,
d20030429_pankov.txt,0,,
d20030429_putin.txt,0,,
d20030430_akhmadishin.txt,0,,
d20030430_azarov.txt,0,,
d20030430_dyachenko.txt,0,,
d20030430_gareyev.txt,0,,
d20030430_kalinovsky.txt,0,,
d20030430_kapitanets.txt,0,,
d20030430_kirillov.txt,0,,
d20030430_korsun.txt,0,,
d20030430_pankov.txt,0,,
d20030430_patrushev.txt,0,,
d20030430_perminov.txt,0,,
d20030430_radchuk.txt,0,,
d20030430_reznichenko.txt,0,,
d20030430_rudometkin.txt,0,,
d20030430_valuyev.txt,0,,
d20030430_vladimirov.txt,0,,
d20030430_volobuyev.txt,0,,
d20030430_zhuk.txt,0,,
d20030430_zyuganov.txt,0,,
d20030502_putin.txt,0,,
d20030503_putin.txt,0,,
d20030504_putin.txt,0,,
d20030505_putin.txt,0,,
d20030507_baranov.txt,0,,
d20030507_kvashnin.txt,0,,
d20030507_yakubov.txt,0,,
d20030508_dzasokhov.txt,0,,
d20030508_pankov.txt,0,,
d20030508_putin.txt,0,,
d20030508_putin1.txt,0,,
d20030509_putin.txt,0,,
d20030509_putin1.txt,0,,
d20030512_karaganov.txt,0,,
d20030512_putin.txt,0,,
d20030513_putin.txt,0,,
d20030513_putin1.txt,0,,
d20030513_yavlinsky.txt,0,,
d20030514_karaganov.txt,0,,
d20030514_kvashnin.txt,0,,
d20030514_novokhatskiy.txt,0,,
d20030514_putin.txt,0,,
d20030514_putin1.txt,0,,
d20030514_putin2.txt,0,,
d20030516_kvashnin.txt,0,,
d20030516_putin.txt,0,,
d20030517_nikonov.txt,0,,
d20030517_valuyev.txt,0,,
d20030519_putin.txt,0,,
d20030523_arbatov.txt,0,,
d20030523_arbatov1.txt,0,,
d20030523_kvashnin.txt,0,,
d20030523_levshin.txt,0,,
d20030523_pavlovsky.txt,1,0,1
d20030524_panteleev.txt,0,,
d20030526_dvorkin.txt,0,,
d20030527_putin.txt,0,,
d20030527_putin1.txt,0,,
d20030527_putin2.txt,0,,
d20030528_margelov.txt,0,,
d20030528_putin.txt,0,,
d20030528_putin1.txt,0,,
d20030529_putin.txt,1,99,99
d20030529_putin1.txt,0,,
d20030529_putin2.txt,0,,
d20030529_putin3.txt,0,,
d20030530_dvorkin.txt,0,,
d20030530_kirshin.txt,0,,
d20030530_putin.txt,0,,
d20030530_putin1.txt,0,,
d20030530_putin2.txt,0,,
d20030530_putin3.txt,0,,
d20030530_yavlinsky.txt,0,,
d20030531_barvinenko.txt,0,,
d20030531_belyayev.txt,0,,
d20030531_bogdanov.txt,0,,
d20030531_dobrovolskiy.txt,0,,
d20030531_dubinin.txt,0,,
d20030531_gordeyev.txt,0,,
d20030531_kadyuk.txt,0,,
d20030531_kormiltsev.txt,0,,
d20030531_kvashnin.txt,0,,
d20030531_limno.txt,0,,
d20030531_malashenko.txt,0,,
d20030531_nikonov.txt,0,,
d20030531_putin.txt,0,,
d20030531_putin1.txt,0,,
d20030531_putin2.txt,0,,
d20030531_putin3.txt,0,,
d20030531_putin4.txt,0,,
d20030531_putin5.txt,0,,
d20030531_putin6.txt,0,,
d20030531_putin7.txt,0,,
d20030531_samoylov.txt,0,,
d20030531_volkov.txt,0,,
d20030531_zhikharskiy.txt,0,,
d20030601_putin.txt,1,0,1
d20030603_putin.txt,0,,
d20030603_putin1.txt,0,,
d20030604_arbatov.txt,0,,
d20030604_putin.txt,0,,
d20030605_putin.txt,0,,
d20030605_sharavin.txt,0,,
d20030610_putin.txt,0,,
d20030610_putin1.txt,0,,
d20030610_solovyev.txt,0,,
d20030611_putin.txt,0,,
d20030611_solovyev.txt,0,,
d20030612_putin.txt,0,,
d20030615_putin.txt,0,,
d20030615_putin1.txt,0,,
d20030616_putin.txt,0,,
d20030616_putin1.txt,0,,
d20030620_mikhalkin.txt,0,,
d20030620_putin.txt,0,,
d20030620_tsyganok.txt,0,,
d20030621_kvashnin.txt,0,,
d20030621_nikonov.txt,0,,
d20030621_putin.txt,0,,
d20030621_safin.txt,0,,
d20030622_putin.txt,0,,
d20030623_putin.txt,0,,
d20030623_putin1.txt,0,,
d20030624_karasin.txt,0,,
d20030624_putin.txt,0,,
d20030624_putin1.txt,0,,
d20030625_morozov.txt,0,,
d20030625_putin.txt,0,,
d20030625_putin1.txt,0,,
d20030625_putin2.txt,0,,
d20030626_putin.txt,0,,
d20030626_putin1.txt,1,0,0
d20030627_putin.txt,0,,
d20030628_putin.txt,0,,
d20030628_savenkov.txt,0,,
d20030630_baluyevsky.txt,0,,
d20030630_gareyev.txt,0,,
d20030630_karaganov.txt,0,,
d20030630_kirillov.txt,0,,
d20030630_klimenko.txt,0,,
d20030630_kortunov.txt,0,,
d20030630_nikonov.txt,0,,
d20030630_pluzhnikov.txt,0,,
d20030630_popov.txt,0,,
d20030630_saushkin.txt,0,,
d20030630_sherstyuk.txt,0,,
d20030630_skvortsov.txt,0,,
d20030630_suchkov.txt,0,,
d20030650_putin.txt,0,,
d20030701_poltavchenko.txt,0,,
d20030701_yavlinsky.txt,0,,
d20030703_mironov.txt,0,,
d20030703_putin.txt,0,,
d20030704_kozak.txt,0,,
d20030704_putin.txt,0,,
d20030704_putin1.txt,0,,
d20030705_nikonov.txt,0,,
d20030707_putin.txt,0,,
d20030707_yavlinsky.txt,0,,
d20030708_putin.txt,0,,
d20030709_putin.txt,0,,
d20030709_putin1.txt,0,,
d20030710_savenko.txt,0,,
d20030711_putin.txt,0,,
d20030711_putin1.txt,0,,
d20030714_putin.txt,0,,
d20030715_kvashnin.txt,0,,
d20030716_korabelnikov.txt,0,,
d20030717_putin.txt,0,,
d20030717_putin1.txt,0,,
d20030717_putin2.txt,0,,
d20030717_pyanzin.txt,0,,
d20030718_gareyev.txt,0,,
d20030719_nikonov.txt,0,,
d20030721_putin.txt,0,,
d20030721_putin1.txt,0,,
d20030721_putin2.txt,0,,
d20030724_zelin.txt,0,,
d20030725_putin.txt,0,,
d20030726_masorin.txt,0,,
d20030728_ivanov.txt,0,,
d20030728_putin.txt,0,,
d20030728_putin1.txt,0,,
d20030728_putin2.txt,0,,
d20030729_adamishin.txt,0,,
d20030729_putin.txt,0,,
d20030729_putin1.txt,0,,
d20030729_putin2.txt,0,,
d20030730_baluyevsky.txt,0,,
d20030730_ivashov.txt,0,,
d20030730_prikhodko.txt,0,,
d20030731_andrianov.txt,0,,
d20030731_berezkin.txt,0,,
d20030731_bordyuzha.txt,0,,
d20030731_cheban.txt,0,,
d20030731_chechevatov.txt,0,,
d20030731_fedorov.txt,0,,
d20030731_khutortsev.txt,0,,
d20030731_kuroyedov.txt,0,,
d20030731_nepobedimyi.txt,0,,
d20030731_orlyanskiy.txt,0,,
d20030731_putin.txt,0,,
d20030731_putin1.txt,1,1,0
d20030731_putin2.txt,0,,
d20030731_putin3.txt,0,,
d20030731_rakhmanin.txt,0,,
d20030731_vauchskiy.txt,0,,
d20030731_yakubov.txt,0,,
d20030731_zyuganov.txt,0,,
d20030731_zyuganov1.txt,0,,
d20030801_kosachev.txt,0,,
d20030801_nikonov.txt,0,,
d20030801_putin.txt,0,,
d20030802_nikonov.txt,0,,
d20030803_putin.txt,0,,
d20030803_putin1.txt,0,,
d20030805_putin.txt,1,0,0
d20030805_putin1.txt,1,0,0
d20030805_putin2.txt,0,,
d20030805_putin3.txt,0,,
d20030806_putin.txt,0,,
d20030806_putin1.txt,0,,
d20030807_dvorkin.txt,1,0,1
d20030808_borisov.txt,0,,
d20030808_ivashov.txt,0,,
d20030808_zolotarev.txt,0,,
d20030808_zyuganov.txt,1,1,0
d20030811_putin.txt,0,,
d20030812_zelin.txt,0,,
d20030813_putin.txt,0,,
d20030815_klimov.txt,0,,
d20030815_troshev.txt,0,,
d20030815_troshev1.txt,0,,
d20030816_gareyev.txt,0,,
d20030818_putin.txt,0,,
d20030819_baluyevsky.txt,0,,
d20030819_putin.txt,0,,
d20030819_putin1.txt,0,,
d20030821_pankov.txt,0,,
d20030822_slipchenko.txt,0,,
d20030823_dzasokhov.txt,0,,
d20030823_nikonov.txt,0,,
d20030827_putin.txt,0,,
d20030827_troshev.txt,0,,
d20030828_ivanov.txt,0,,
d20030829_putin.txt,0,,
d20030830_pankov.txt,0,,
d20030830_putin.txt,0,,
d20030830_putin1.txt,0,,
d20030831_dorogin.txt,0,,
d20030831_dubinin.txt,0,,
d20030831_frolov.txt,0,,
d20030831_gareyev.txt,0,,
d20030831_kulikov.txt,0,,
d20030831_moskovchenko.txt,0,,
d20030831_nikonov.txt,0,,
d20030831_obraztsov.txt,0,,
d20030831_rodin.txt,0,,
d20030831_shpak.txt,0,,
d20030831_ustinovich.txt,0,,
d20030831_vasilyev.txt,0,,
d20030831_vorobyev.txt,0,,
d20030831_zelin.txt,0,,
d20030831_zyuganov.txt,0,,
d20030901_pavlovsky.txt,0,,
d20030901_putin.txt,0,,
d20030901_putin1.txt,0,,
d20030901_putin2.txt,1,99,99
d20030902_putin.txt,0,,
d20030902_putin1.txt,0,,
d20030902_putin2.txt,0,,
d20030902_putin3.txt,0,,
d20030903_pavlovsky.txt,0,,
d20030903_putin.txt,1,99,99
d20030903_putin1.txt,0,,
d20030903_putin2.txt,0,,
d20030903_savenkov.txt,0,,
d20030905_slipchenko.txt,0,,
d20030905_zyuganov.txt,1,99,99
d20030906_kim.txt,0,,
d20030906_kokoshin.txt,0,,
d20030906_nikonov.txt,0,,
d20030906_putin.txt,0,,
d20030906_putin1.txt,0,,
d20030908_lobanov.txt,0,,
d20030908_putin.txt,0,,
d20030911_pavlovsky.txt,0,,
d20030912_shpak.txt,0,,
d20030914_putin.txt,0,,
d20030915_putin.txt,0,,
d20030916_putin.txt,0,,
d20030916_putin1.txt,0,,
d20030916_putin2.txt,0,,
d20030917_putin.txt,0,,
d20030917_putin1.txt,1,1,1
d20030918_putin.txt,0,,
d20030919_dvorkin.txt,0,,
d20030919_putin.txt,0,,
d20030920_dvorkin.txt,0,,
d20030920_makarov.txt,0,,
d20030920_nikonov.txt,0,,
d20030920_putin.txt,0,,
d20030920_putin1.txt,0,,
d20030920_putin2.txt,0,,
d20030921_putin.txt,0,,
d20030922_putin.txt,0,,
d20030922_putin1.txt,0,,
d20030923_ivashov.txt,0,,
d20030923_kosachev.txt,0,,
d20030923_putin.txt,1,0,0
d20030923_putin1.txt,0,,
d20030924_lukin.txt,0,,
d20030925_luzhkov.txt,0,,
d20030925_putin.txt,0,,
d20030926_putin.txt,0,,
d20030926_putin1.txt,0,,
d20030927_putin.txt,0,,
d20030929_kosachev.txt,0,,
d20030929_putin.txt,0,,
d20030929_putin1.txt,0,,
d20030929_putin2.txt,0,,
d20030929_putin3.txt,0,,
d20030930_bogdanov.txt,0,,
d20030930_burenok.txt,0,,
d20030930_donskov.txt,0,,
d20030930_fandeyev.txt,0,,
d20030930_komov.txt,0,,
d20030930_korabelnikov.txt,0,,
d20030930_koryakin.txt,0,,
d20030930_margelov.txt,0,,
d20030930_mashenkov.txt,0,,
d20030930_nikonov.txt,0,,
d20030930_platonov.txt,1,99,99
d20030930_popov.txt,0,,
d20030930_putin.txt,0,,
